[08-10-24 12:16:56.484] LOG  : General     , 1728382616484> 0> RuggedRecipes.BakedPotato: DisplayCategory, FoodP.
[08-10-24 12:17:00.072] LOG  : Lua         , 1728382620072> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2392987599/mods/AquatsarYachtClub/media/lua/server/Boats/BoatsCommands.lua.
[08-10-24 12:17:00.077] LOG  : Lua         , 1728382620077> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2822286426/mods/RV_Interior/media/lua/server/BoatSailingYachtServerDeal.lua.
[08-10-24 12:17:00.083] LOG  : Lua         , 1728382620083> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2822286426/mods/RV_Interior/media/lua/server/BounderServerDeal.lua.
[08-10-24 12:17:00.087] LOG  : Lua         , 1728382620087> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2637692469/mods/PantryPacking/media/lua/server/BoxExtra.lua.
[08-10-24 12:17:00.092] LOG  : Lua         , 1728382620092> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2822286426/mods/RV_Interior/media/lua/server/BoxF700ServerDeal.lua.
[08-10-24 12:17:00.095] LOG  : Lua         , 1728382620095> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2822286426/mods/RV_Interior/media/lua/server/BoxIsuzuServerDeal.lua.
[08-10-24 12:17:00.099] LOG  : Lua         , 1728382620099> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2822286426/mods/RV_Interior/media/lua/server/BoxNavistarServerDeal.lua.
[08-10-24 12:17:00.102] LOG  : Lua         , 1728382620102> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2335368829/mods/Authentic Z - Current/media/lua/server/BuildingObjects/ChainsawTreeCursor.lua.
[08-10-24 12:17:00.106] LOG  : Lua         , 1728382620106> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2711057211/mods/CleanDirt/media/lua/server/BuildingObjects/CleanDirtCursor.lua.
[08-10-24 12:17:00.110] LOG  : Lua         , 1728382620110> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2927800433/mods/ChevalDeFrise/media/lua/server/BuildingObjects/ISDoubleTileDefense.lua.
[08-10-24 12:17:00.115] LOG  : Lua         , 1728382620115> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2849247394/mods/Basements/media/lua/server/BuildingObjects/ISHatch.lua.
[08-10-24 12:17:00.119] LOG  : Lua         , 1728382620119> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2392987599/mods/AquatsarYachtClub/media/lua/server/BuildingObjects/ISWaterFloor.lua.
[08-10-24 12:17:00.123] LOG  : Lua         , 1728382620123> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2392987599/mods/AquatsarYachtClub/media/lua/server/BuildingObjects/ISWoodenFloorHack.lua.
[08-10-24 12:17:00.126] LOG  : Lua         , 1728382620126> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2392987599/mods/AquatsarYachtClub/media/lua/server/BuildingObjects/ISWoodenFloorUnderWater.lua.
[08-10-24 12:17:00.132] LOG  : Lua         , 1728382620132> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2464581798/mods/WaterPipes fixed b41/media/lua/server/BuildingObjects/WaterPipes_RainCollectorBarrel.lua.
[08-10-24 12:17:00.137] LOG  : Lua         , 1728382620137> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2464581798/mods/WaterPipes fixed b41/media/lua/server/BuildingObjects/zpipe.lua.
[08-10-24 12:17:00.143] LOG  : Lua         , 1728382620143> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2822286426/mods/RV_Interior/media/lua/server/BusDoubleDeckerServerDeal.lua.
[08-10-24 12:17:00.146] LOG  : Lua         , 1728382620146> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2822286426/mods/RV_Interior/media/lua/server/BusSchoolServerDeal.lua.
[08-10-24 12:17:00.151] LOG  : Lua         , 1728382620151> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2822286426/mods/RV_Interior/media/lua/server/BusSchoolshortServerDeal.lua.
[08-10-24 12:17:00.154] LOG  : Lua         , 1728382620154> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2729436580/mods/OccupationsExpertises/media/lua/server/checkCoachAround.lua.
[08-10-24 12:17:00.159] LOG  : Lua         , 1728382620159> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2711057211/mods/CleanDirt/media/lua/server/CleanDirtClientCommands.lua.
[08-10-24 12:17:00.164] LOG  : Lua         , 1728382620164> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2744974916/mods/CraftMetalDrumRainBarrel/media/lua/server/CMDRBContainer.lua.
[08-10-24 12:17:00.168] LOG  : Lua         , 1728382620168> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2875848298/mods/CommonSense/media/lua/server/CommonSense/BB_CS_ParamMods.lua.
[08-10-24 12:17:00.187] LOG  : Lua         , 1728382620187> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2875848298/mods/CommonSense/media/lua/server/CommonSense/BB_CS_RecipeCode.lua.
[08-10-24 12:17:00.192] LOG  : Lua         , 1728382620192> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2875848298/mods/CommonSense/media/lua/server/CommonSense/BB_CS_Server.lua.
[08-10-24 12:17:00.198] LOG  : Lua         , 1728382620198> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2875848298/mods/CommonSense/media/lua/server/CommonSense/BB_CS_Watches_Distros.lua.
[08-10-24 12:17:00.309] LOG  : Lua         , 1728382620309> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2392709985/mods/tsarslib/media/lua/server/CommonTemplates/CommonCommands.lua.
[08-10-24 12:17:00.315] LOG  : Lua         , 1728382620315> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2822286426/mods/RV_Interior/media/lua/server/ContainerServerDeal.lua.
[08-10-24 12:17:00.319] LOG  : Lua         , 1728382620319> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/3171167894/mods/damnlib/media/lua/server/Crafting/DAMN_damnCraft.lua.
[08-10-24 12:17:00.324] LOG  : Lua         , 1728382620324> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/3171167894/mods/damnlib/media/lua/server/Crafting/DAMN_tireConversion.lua.
[08-10-24 12:17:00.326] LOG  : Lua         , 1728382620326> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1315313725/mods/Crematorium/media/lua/server/crematorium.lua.
[08-10-24 12:17:00.329] LOG  : Lua         , 1728382620329> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2844721214/mods/KitsuneCrossbowSoundFix/media/lua/server/crossmod_CraftEXP.lua.
[08-10-24 12:17:00.334] LOG  : Lua         , 1728382620334> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2897115343/mods/HandCrankFlashlights/media/lua/server/CT_Distributions.lua.
[08-10-24 12:17:00.338] LOG  : Lua         , 1728382620338> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2948810285/mods/Capacity vest and ammo straps/media/lua/server/CVAS_AcceptItemFunction.lua.
[08-10-24 12:17:00.341] LOG  : Lua         , 1728382620341> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/3171167894/mods/damnlib/media/lua/server/DAMN_Commands.lua.
[08-10-24 12:17:00.345] LOG  : Lua         , 1728382620345> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/3171167894/mods/damnlib/media/lua/server/DAMN_Distribution.lua.
[08-10-24 12:17:00.350] LOG  : Lua         , 1728382620350> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/3171167894/mods/damnlib/media/lua/server/DAMN_MechOverlay.lua.
[08-10-24 12:17:00.354] LOG  : Lua         , 1728382620354> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/3171167894/mods/damnlib/media/lua/server/DAMN_Server.lua.
[08-10-24 12:17:00.357] LOG  : Lua         , 1728382620357> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2459400130/mods/Dynamic-Traits-main/media/lua/server/DTParams.lua.
[08-10-24 12:17:00.361] LOG  : Lua         , 1728382620361> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2459400130/mods/Dynamic-Traits-main/media/lua/server/DTRecipeCode.lua.
[08-10-24 12:17:00.367] LOG  : Lua         , 1728382620367> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2822286426/mods/RV_Interior/media/lua/server/EconolineServerDeal.lua.
[08-10-24 12:17:00.371] LOG  : Lua         , 1728382620371> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2602450182/mods/EasyHeaterRepair/media/lua/server/EHR_VehicleCommands.lua.
[08-10-24 12:17:00.375] LOG  : Lua         , 1728382620375> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2883310292/mods/Handycraft/media/lua/server/EnginePartsMag_ItemDistributions.lua.
[08-10-24 12:17:00.378] LOG  : Lua         , 1728382620378> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2914075159/mods/Evolving Traits World/media/lua/server/ETWClientCommands.lua.
[08-10-24 12:17:00.383] LOG  : Lua         , 1728382620383> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2914075159/mods/Evolving Traits World/media/lua/server/ETWFunctionsOverride.lua.
[08-10-24 12:17:00.388] LOG  : Lua         , 1728382620388> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2914075159/mods/Evolving Traits World/media/lua/server/ETWxpSystem.lua.
[08-10-24 12:17:00.391] LOG  : Lua         , 1728382620391> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2438225189/mods/EasyPacking/media/lua/server/extra_pack_functions.lua.
[08-10-24 12:17:00.395] LOG  : Lua         , 1728382620395> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2844721214/mods/KitsuneCrossbowSoundFix/media/lua/server/Farming/KCM_Scavenge.lua.
[08-10-24 12:17:00.399] LOG  : Lua         , 1728382620399> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2715579154/mods/RuggedRecipes/media/lua/server/Farming/RRFarm_FarmingSystem.lua.
[08-10-24 12:17:00.404] LOG  : Lua         , 1728382620404> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2715579154/mods/RuggedRecipes/media/lua/server/Farming/RRFarm_NewVeggies.lua.
[08-10-24 12:17:00.408] LOG  : Lua         , 1728382620408> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1915420850/mods/FarmingTime/media/lua/server/Farming/SFFarm_FarmingSystem.lua.
[08-10-24 12:17:00.413] LOG  : Lua         , 1728382620413> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1915420850/mods/FarmingTime/media/lua/server/Farming/SFFarm_NewVeggies.lua.
[08-10-24 12:17:00.419] LOG  : Lua         , 1728382620419> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/3042138819/mods/FunctionalAppliances2/media/lua/server/FAServer.lua.
[08-10-24 12:17:00.423] LOG  : Lua         , 1728382620423> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2812828771/mods/Fencing Kits/media/lua/server/FenceKitRoll.lua.
[08-10-24 12:17:00.427] LOG  : Lua         , 1728382620427> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2904920097/mods/FancyHandwork/media/lua/server/FH_ISObjectClickHandler.lua.
[08-10-24 12:17:00.431] LOG  : Lua         , 1728382620431> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/1510950729/mods/FRUsedCars/media/lua/server/FR_Functions.lua.
[08-10-24 12:17:00.435] WARN : Lua         , 1728382620435> 0> LuaManager$GlobalObject.require> require("Vehicle/Vehicles") failed.
[08-10-24 12:17:00.436] LOG  : Lua         , 1728382620436> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2704811006/mods/Snow is water - v1.3 - Full Version/media/lua/server/GlobalItems/SGlobalItem.lua.
[08-10-24 12:17:00.441] LOG  : Lua         , 1728382620441> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2704811006/mods/Snow is water - v1.3 - Full Version/media/lua/server/GlobalItems/SGlobalItemSystem.lua.
[08-10-24 12:17:00.447] LOG  : Lua         , 1728382620447> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2986578314/mods/TchernoLib/media/lua/server/GlobalObject/SGlobalObjectCreator.lua.
[08-10-24 12:17:00.455] LOG  : Lua         , 1728382620455> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2297098490/mods/ARSENAL(26)GunFighter[MOD 2.0]/media/lua/server/GunFighter_04Server.lua.
[08-10-24 12:17:00.460] LOG  : Lua         , 1728382620460> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2297098490/mods/ARSENAL(26)GunFighter[MOD 2.0]/media/lua/server/GunFighter_05Light.lua.
[08-10-24 12:17:00.465] LOG  : Lua         , 1728382620465> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2883310292/mods/Handycraft/media/lua/server/Handycraft_recipecodes.lua.
[08-10-24 12:17:00.471] LOG  : Lua         , 1728382620471> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/3024365998/mods/StandardizedVehicleUpgradesV/media/lua/server/IceCreamTruckRefrigerator.lua.
[08-10-24 12:17:00.474] LOG  : Lua         , 1728382620474> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2923979345/mods/Crafting-Enhanced-Core/media/lua/server/ISDoubleTileTable.lua.
[08-10-24 12:17:00.479] LOG  : Lua         , 1728382620479> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2744974916/mods/CraftMetalDrumRainBarrel/media/lua/server/ISMetalDrumPatch.lua.
[08-10-24 12:17:00.482] LOG  : Lua         , 1728382620482> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2625625421/mods/isoContainers/media/lua/server/ISOcontainer.lua.
[08-10-24 12:17:00.485] LOG  : Lua         , 1728382620485> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2873290424/mods/70dodge/media/lua/server/Items/70dodgeItemDistro.lua.
[08-10-24 12:17:00.489] LOG  : Lua         , 1728382620489> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2785549133/mods/74amgeneralM151A2/media/lua/server/Items/74amgeneralM151A2itemDistro.lua.
[08-10-24 12:17:00.492] LOG  : Lua         , 1728382620492> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2799152995/mods/78amgeneralM35A2/media/lua/server/Items/78amgeneralM35A2itemDistro.lua.
[08-10-24 12:17:00.495] LOG  : Lua         , 1728382620495> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2618213077/mods/82oshkoshM911/media/lua/server/Items/82oshkoshitemDistro.lua.
[08-10-24 12:17:00.500] LOG  : Lua         , 1728382620500> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/3110911330/mods/87fordB700/media/lua/server/Items/87fordB700_ItemDistro.lua.
[08-10-24 12:17:00.503] LOG  : Lua         , 1728382620503> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2952802178/mods/90fordF350ambulance/media/lua/server/Items/90fordF350ambulanceitemDistro.lua.
[08-10-24 12:17:00.506] LOG  : Lua         , 1728382620506> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2932547723/mods/93townCar/media/lua/server/Items/93townCar_itemDistro.lua.
[08-10-24 12:17:00.510] LOG  : Lua         , 1728382620510> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2728257015/mods/agrotsar/media/lua/server/Items/Agro_ItemDistributions.lua.
[08-10-24 12:17:00.513] LOG  : Lua         , 1728382620513> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2778576730/mods/amclub/media/lua/server/Items/AMC_ItemDistributions.lua.
[08-10-24 12:17:00.518] LOG  : Lua         , 1728382620518> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2577049038/mods/Ammo Logistics/Media/lua/server/items/AML_Distributions.lua.
[08-10-24 12:17:00.522] LOG  : Lua         , 1728382620522> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/3017381029/mods/Ammo_Pouch/media/lua/server/Items/Ammo_Pouch_Distributions.lua.
[08-10-24 12:17:00.526] LOG  : Lua         , 1728382620526> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2392987599/mods/AquatsarYachtClub/media/lua/server/Items/AquaItemDistributions.lua.
[08-10-24 12:17:00.531] LOG  : Lua         , 1728382620531> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2392709985/mods/tsarslib/media/lua/server/Items/ATACommonItemDistributions.lua.
[08-10-24 12:17:00.535] LOG  : Lua         , 1728382620535> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2392709985/mods/tsarslib/media/lua/server/Items/ATAItemDistInfo.lua.
[08-10-24 12:17:00.538] LOG  : Lua         , 1728382620538> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2335368829/mods/Authentic Z - Current/media/lua/server/items/AZ_Distributions.lua.
[08-10-24 12:17:00.543] LOG  : Lua         , 1728382620543> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2335368829/mods/Authentic Z - Current/media/lua/server/items/AZ_ProceduralDistributions.lua.
[08-10-24 12:17:00.549] LOG  : Lua         , 1728382620548> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2849247394/mods/Basements/media/lua/server/Items/BasementItemDistro.lua.
[08-10-24 12:17:00.553] LOG  : Lua         , 1728382620553> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/522891356/mods/Bedford Falls/media/lua/server/Items/BedfordProceduralDistributions.lua.
[08-10-24 12:17:00.556] LOG  : Lua         , 1728382620556> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/795965198/mods/Better Canning/media/lua/server/Items/Better_Canning_Mod_icons.lua.
[08-10-24 12:17:00.559] LOG  : Lua         , 1728382620559> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/795965198/mods/Better Canning/media/lua/server/Items/BetterCanningSuburbsDistributions.lua.
[08-10-24 12:17:00.562] ERROR: General     , 1728382620562> 0> ExceptionLogger.logException> Exception thrown java.lang.NullPointerException: Cannot invoke "se.krka.kahlua.vm.KahluaTable.len()" because "<local2>" is null at TableLib.insert line:217..
[08-10-24 12:17:00.562] ERROR: General     , 1728382620562> 0> DebugLogStream.printException> Stack trace:.
[08-10-24 12:17:00.563] LOG  : General     , 1728382620563> 0> -----------------------------------------
STACK TRACE
-----------------------------------------
Callframe at: table.insert
function: BetterCanningSuburbsDistributions.lua -- file: BetterCanningSuburbsDistributions.lua line # 3 | MOD: Better Canning.
[08-10-24 12:17:00.565] LOG  : Lua         , 1728382620565> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/3004563786/mods/Big Dried Fruit/media/lua/server/items/Big_Dried_Spawn.lua.
[08-10-24 12:17:00.571] LOG  : Lua         , 1728382620571> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/3004563786/mods/Big Items/media/lua/server/items/Big_Items_Spawn.lua.
[08-10-24 12:17:00.576] LOG  : Lua         , 1728382620576> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/3004563786/mods/Big Salt/media/lua/server/items/Big_salt_Spawn.lua.
[08-10-24 12:17:00.582] LOG  : Lua         , 1728382620582> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2209099061/mods/AdditionalSkillBooks_2/media/lua/server/Items/BooksDistribution.lua.
[08-10-24 12:17:00.587] LOG  : Lua         , 1728382620587> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2297098490/mods/ARSENAL(26)GunFighter[MOD 2.0]/media/lua/server/Items/Brita_01Removals.lua.
[08-10-24 12:17:22.171] LOG  : Lua         , 1728382642171> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2297098490/mods/ARSENAL(26)GunFighter[MOD 2.0]/media/lua/server/Items/Brita_03Pre_Attach.lua.
[08-10-24 12:17:22.177] LOG  : Lua         , 1728382642177> 0> Loading: C:/Program Files (x86)/Steam/steamapps/workshop/content/108600/2297098490/mods/ARSENAL(26)GunFighter[MOD 2.0]/media/lua/server/Items/Brita_06Multi_Distro.lua.
[08-10-24 12:17:22.228] LOG  : General     , 1728382642228> 0> SINGLE-PLAYER INIT DISTRO ONCE.
[08-10-24 12:17:22.228] LOG  : General     , 1728382642228> 0> MULTI-PLAYER MODE IGNORE MOD-OPTIONS.
[08-10-24 12:17:22.228] LOG  : General     , 1728382642228> 0> REMOVED Sword.
[08-10-24 12:17:22.228] LOG  : General     , 1728382642228> 0> TYPE - Bow	0.5	0.
[08-10-24 12:17:22.229] LOG  : General     , 1728382642229> 0> TYPE - Flamer	0.1	0.
[08-10-24 12:17:22.229] LOG  : General     , 1728382642229> 0> TYPE - Launcher	0.2	0.
[08-10-24 12:17:22.229] LOG  : General     , 1728382642229> 0> TYPE - Minigun	0.1	0.9.
[08-10-24 12:17:22.229] LOG  : General     , 1728382642229> 0> TYPE - Machine-Gun	0.3	0.7.
[08-10-24 12:17:22.229] LOG  : General     , 1728382642229> 0> TYPE - Auto Rifle Cal	0.5	0.5.
[08-10-24 12:17:22.229] LOG  : General     , 1728382642229> 0> TYPE - Semi-Auto	0.5	0.5.
[08-10-24 12:17:22.230] LOG  : General     , 1728382642230> 0> TYPE - Auto Pistol Cal	0.5	0.5.
[08-10-24 12:17:22.230] LOG  : General     , 1728382642230> 0> TYPE - Lever-Action	0.2	0.8.
[08-10-24 12:17:22.230] LOG  : General     , 1728382642230> 0> TYPE - Revolver	0.3	0.7.
[08-10-24 12:17:22.230] LOG  : General     , 1728382642230> 0> TYPE - Pump-Action	0.4	0.6.
[08-10-24 12:17:22.230] LOG  : General     , 1728382642230> 0> TYPE - Bolt-Action	0.3	0.7.
[08-10-24 12:17:22.230] LOG  : General     , 1728382642230> 0> TYPE - Break-Barrel	0.2	0.8.
[08-10-24 12:17:22.230] LOG  : General     , 1728382642230> 0> REGION - USA	1	0.
[08-10-24 12:17:22.231] LOG  : General     , 1728382642231> 0> REGION - SOV	1	0.
[08-10-24 12:17:22.231] LOG  : General     , 1728382642231> 0> REGION - KOR	1	0.
[08-10-24 12:17:22.231] LOG  : General     , 1728382642231> 0> REGION - PAC	1	0.
[08-10-24 12:17:22.231] LOG  : General     , 1728382642231> 0> REGION - CZE	1	0.
[08-10-24 12:17:22.231] LOG  : General     , 1728382642231> 0> REGION - EUR	1	0.
[08-10-24 12:17:22.231] LOG  : General     , 1728382642231> 0> REGION - ISR	1	0.
[08-10-24 12:17:22.231] LOG  : General     , 1728382642231> 0> REGION - REST	1	0.
[08-10-24 12:17:22.231] LOG  : General     , 1728382642231> 0> CALIBER - 50 BMG	0.5	0.
[08-10-24 12:17:22.231] LOG  : General     , 1728382642231> 0> CALIBER - Shotgun 4g	0.1	0.
[08-10-24 12:17:22.231] LOG  : General     , 1728382642231> 0> CALIBER - Shotgun 10g	0.1	0.
[08-10-24 12:17:22.231] LOG  : General     , 1728382642231> 0> CALIBER - Shotgun 12g	0.5	0.
[08-10-24 12:17:22.231] LOG  : General     , 1728382642231> 0> CALIBER - Shotgun 20g	0.1	0.
[08-10-24 12:17:22.231] LOG  : General     , 1728382642231> 0> CALIBER - 30-06 SPG	0.3	0.
[08-10-24 12:17:22.231] LOG  : General     , 1728382642231> 0> CALIBER - 308 WIN	0.4	0.
[08-10-24 12:17:22.231] LOG  : General     , 1728382642231> 0> CALIBER - 762x54mm R	0.3	0.
[08-10-24 12:17:22.231] LOG  : General     , 1728382642231> 0> CALIBER - 545x39mm	0.4	0.
[08-10-24 12:17:22.231] LOG  : General     , 1728382642231> 0> CALIBER - 762x39mm	0.5	0.
[08-10-24 12:17:22.231] LOG  : General     , 1728382642231> 0> CALIBER - 556x45mm	0.5	0.
[08-10-24 12:17:22.233] LOG  : General     , 1728382642233> 0> CALIBER - 223 REM	0.3	0.
[08-10-24 12:17:22.233] LOG  : General     , 1728382642233> 0> CALIBER - 45-70 GOV	0.2	0.
[08-10-24 12:17:22.233] LOG  : General     , 1728382642233> 0> CALIBER - 45 LC	0.2	0.
[08-10-24 12:17:22.233] LOG  : General     , 1728382642233> 0> CALIBER - 44 MAG	0.3	0.
[08-10-24 12:17:22.233] LOG  : General     , 1728382642233> 0> CALIBER - 45 ACP	0.5	0.
[08-10-24 12:17:22.233] LOG  : General     , 1728382642233> 0> CALIBER - 357 MAG	0.4	0.
[08-10-24 12:17:22.233] LOG  : General     , 1728382642233> 0> CALIBER - 57x28mm	0.5	0.
[08-10-24 12:17:22.233] LOG  : General     , 1728382642233> 0> CALIBER - 9x21mm	0.3	0.
[08-10-24 12:17:22.233] LOG  : General     , 1728382642233> 0> CALIBER - 380 ACP	0.4	0.
[08-10-24 12:17:22.233] LOG  : General     , 1728382642233> 0> CALIBER - 22 LR	0.5	0.
[08-10-24 12:17:22.233] LOG  : General     , 1728382642233> 0> CALIBER - 177 BB	0.5	0.
[08-10-24 12:17:22.233] LOG  : General     , 1728382642233> 0> Gun Case	3.0E-4	0.
[08-10-24 12:17:22.233] LOG  : General     , 1728382642233> 0> Suppressor	0.5	0.
[08-10-24 12:17:22.234] LOG  : General     , 1728382642234> 0> Optic	0.3	0.
[08-10-24 12:17:22.234] LOG  : General     , 1728382642234> 0> Light	0.5	0.
[08-10-24 12:17:22.234] LOG  : General     , 1728382642234> 0> Part	0.3	0.
[08-10-24 12:17:22.234] LOG  : General     , 1728382642234> 0> Ammo Can	2	0.
[08-10-24 12:17:22.234] LOG  : General     , 1728382642234> 0> Ammo Box	10	0.
[08-10-24 12:17:22.234] LOG  : General     , 1728382642234> 0> Poly Can	0.1	0.
[08-10-24 12:17:22.234] LOG  : General     , 1728382642234> 0> Std Mag	3	0.
[08-10-24 12:17:22.234] LOG  : General     , 1728382642234> 0> Ext Mag	2	0.
[08-10-24 12:17:22.234] LOG  : General     , 1728382642234> 0> Drum Mag	1	0.
[08-10-24 12:17:22.234] LOG  : General     , 1728382642234> 0> Melee Sml Knife	1.5	0.
[08-10-24 12:17:22.234] LOG  : General     , 1728382642234> 0> Melee Lrg Knife	1	0.
[08-10-24 12:17:22.234] LOG  : General     , 1728382642234> 0> Melee Sword	1	100.
[08-10-24 12:17:22.234] LOG  : General     , 1728382642234> 0> Melee Axe	1	0.
[08-10-24 12:17:22.234] LOG  : General     , 1728382642234> 0> Melee Blunt	1.5	0.
[08-10-24 12:17:22.234] LOG  : General     , 1728382642234> 0> Melee Spear	0.5	0.
[08-10-24 12:17:22.234] LOG  : General     , 1728382642234> 0> Power Tool	1	0.
